order_id,loan_date,period,due_date,repay_date,loan_amount
id_1178,2021-02-17,12,2022-02-17,2021-12-15,94.87
id_3189,2021-02-17,1,2021-03-17,2021-03-08,161.01
id_1822,2021-02-19,11,2022-01-19,2021-11-08,171.36
id_2350,2021-02-19,4,2021-06-19,2021-06-19,164.05
id_926,2021-02-19,6,2021-08-19,2021-08-19,83.06
id_2495,2021-02-20,1,2021-03-20,2021-03-20,201.26
id_57,2021-02-21,2,2021-04-21,2021-04-08,486.06
id_1823,2021-02-21,4,2021-06-21,2021-06-23,164.05
id_2183,2021-02-22,6,2021-08-22,,207.63
id_2904,2021-02-23,4,2021-06-23,2021-06-23,106.63
id_4203,2021-02-23,4,2021-06-23,2021-06-21,157.25
id_3616,2021-02-23,3,2021-05-23,2021-05-23,146.73
id_4202,2021-02-23,7,2021-09-23,2021-09-19,117.0
id_2999,2021-02-23,11,2022-01-23,,181.5
id_685,2021-02-26,4,2021-06-26,2021-04-08,125.8
id_3760,2021-02-26,7,2021-09-26,2021-09-27,334.3
id_67,2021-02-26,1,2021-03-26,2021-03-26,241.52
id_1624,2021-02-27,8,2021-10-27,2021-10-27,193.42
id_686,2021-02-27,7,2021-09-27,2021-09-27,83.58
id_3197,2021-02-27,3,2021-05-27,2021-05-26,77.59
id_3807,2021-02-27,9,2021-11-27,2021-05-13,235.19
id_2502,2021-02-27,6,2021-08-27,2021-08-19,409.59
id_3557,2021-02-28,5,2021-07-28,2021-05-19,247.61
id_2504,2021-02-28,9,2021-11-28,,262.33
id_3712,2021-03-02,3,2021-06-02,2021-06-06,358.67
id_1188,2021-03-03,10,2022-01-03,2021-08-16,212.87
id_1629,2021-03-03,7,2021-10-03,2021-10-03,83.92
id_75,2021-03-03,2,2021-05-03,2021-10-06,81.01
id_3884,2021-03-04,10,2022-01-04,,774.87
id_1191,2021-03-04,5,2021-08-04,2021-08-07,82.54
id_2651,2021-03-05,2,2021-05-05,,162.02
id_2907,2021-03-05,12,2022-03-05,2022-03-05,689.74
id_699,2021-03-09,7,2021-10-09,2021-10-09,334.3
id_699,2021-03-09,9,2021-12-09,2021-12-08,338.49
id_3846,2021-03-10,2,2021-05-10,2021-05-10,387.79
id_2910,2021-03-10,2,2021-05-10,2021-05-10,186.32
id_4076,2021-03-10,3,2021-06-10,2021-06-02,377.05
id_3846,2021-03-10,3,2021-06-10,2021-05-22,392.65
id_1635,2021-03-12,7,2021-10-12,2021-10-12,167.84
id_3885,2021-03-14,4,2021-07-14,2021-06-15,158.2
id_3764,2021-03-15,2,2021-05-15,2021-05-01,324.04
id_2366,2021-03-16,9,2021-12-16,2021-12-04,87.31
id_2365,2021-03-16,11,2022-02-16,2022-02-16,257.05
id_424,2021-03-17,4,2021-07-17,2021-07-15,82.03
id_3502,2021-03-17,3,2021-06-17,2021-06-17,269.47
id_2659,2021-03-17,4,2021-07-17,2021-07-07,82.03
id_3354,2021-03-17,11,2022-02-17,2022-02-17,128.53
id_1642,2021-03-18,7,2021-10-18,2021-10-18,293.73
id_1642,2021-03-18,2,2021-05-18,2021-05-18,266.13
id_3356,2021-03-18,2,2021-05-18,2021-05-18,283.54
id_1216,2021-03-18,8,2021-11-18,2021-11-18,100.92
id_2802,2021-03-19,7,2021-10-19,2021-09-30,250.72
id_1851,2021-03-20,6,2021-09-20,2021-09-14,290.69
id_2372,2021-03-21,9,2021-12-21,2021-12-20,253.86
id_3272,2021-03-22,1,2021-04-22,2021-03-25,332.52
id_961,2021-03-23,2,2021-05-23,2021-05-19,121.52
id_2918,2021-03-23,1,2021-04-23,2021-04-21,414.16
id_3566,2021-03-24,9,2021-12-24,2022-02-08,84.62
id_2051,2021-03-24,9,2021-12-24,,104.77
id_1225,2021-03-24,7,2021-10-24,2021-10-24,167.14
id_3940,2021-03-24,7,2021-10-24,2021-10-24,284.16
id_1651,2021-03-25,10,2022-01-25,2022-01-24,127.73
id_107,2021-03-27,5,2021-08-27,2021-08-27,80.22
id_3998,2021-03-27,11,2022-02-27,2022-02-20,108.84
id_3622,2021-03-28,2,2021-05-28,2021-05-27,283.54
id_1655,2021-03-29,10,2022-01-28,,306.55
id_3971,2021-03-29,6,2021-09-28,2021-09-27,373.75
id_4221,2021-03-30,12,2022-03-28,2022-03-18,301.01
id_452,2021-03-30,11,2022-02-28,2022-02-27,197.07
id_3972,2021-03-31,2,2021-05-28,2021-05-28,81.02
id_4103,2021-03-31,11,2022-02-28,2022-02-20,473.64
id_455,2021-03-31,1,2021-04-28,2021-04-28,404.62
id_2811,2021-04-01,1,2021-05-01,2021-05-03,241.52
id_2523,2021-04-01,8,2021-12-01,2021-11-30,428.02
id_129,2021-04-01,12,2022-04-01,,258.68
id_3281,2021-04-01,3,2021-07-01,2021-07-01,105.97
id_2064,2021-04-02,8,2021-12-02,2021-11-30,117.73
id_4000,2021-04-02,1,2021-05-02,2021-05-03,209.32
id_2066,2021-04-02,7,2021-11-02,2021-11-02,192.22
id_4000,2021-04-02,7,2021-11-02,2022-02-15,217.29
id_131,2021-04-02,2,2021-06-02,2021-06-01,251.13
id_1665,2021-04-03,3,2021-07-03,2021-07-01,356.77
id_1461,2021-04-03,7,2021-11-03,2021-11-03,459.66
id_462,2021-04-03,8,2021-12-03,2021-12-03,119.84
id_3721,2021-04-05,9,2022-01-05,2022-01-05,236.94
id_3025,2021-04-06,6,2021-10-06,2021-10-06,340.53
id_1669,2021-04-07,5,2021-09-07,2021-09-06,90.79
id_3922,2021-04-09,10,2022-02-09,2021-07-16,391.69
id_472,2021-04-09,12,2022-04-09,,344.86
id_3211,2021-04-09,2,2021-06-09,2021-06-08,162.02
id_3211,2021-04-09,12,2022-04-09,,172.49
id_2227,2021-04-09,5,2021-09-09,2021-09-09,247.61
id_3974,2021-04-10,11,2022-03-10,2022-03-07,119.96
id_474,2021-04-10,7,2021-11-10,2021-11-10,167.16
id_752,2021-04-11,11,2022-03-11,2022-03-11,214.2
id_4019,2021-04-11,2,2021-06-11,2021-06-10,356.44
id_4019,2021-04-11,10,2022-02-11,2022-02-11,374.66
id_3215,2021-04-11,9,2022-01-11,2021-07-23,261.23
id_477,2021-04-12,1,2021-05-12,2021-05-09,80.51
id_2676,2021-04-13,1,2021-05-13,2021-05-13,144.91
id_2676,2021-04-13,11,2022-03-13,,154.23
id_479,2021-04-13,12,2022-04-13,,344.86
id_2232,2021-04-18,5,2021-09-18,2021-09-19,90.79
id_1888,2021-04-18,9,2022-01-18,2022-01-15,338.49
id_4172,2021-04-20,2,2021-06-20,,170.12
id_1002,2021-04-14,10,2022-02-14,2022-02-14,340.6
id_3577,2021-04-21,2,2021-06-21,2021-06-21,405.06
id_1255,2021-04-22,4,2021-08-22,2021-05-29,369.12
id_1009,2021-04-23,3,2021-07-23,2021-07-23,285.31
id_3374,2021-04-23,1,2021-05-23,2021-05-23,805.07
id_2686,2021-04-25,5,2021-09-25,2021-09-25,82.54
id_1490,2021-04-25,7,2021-11-25,2021-04-27,208.93
id_3033,2021-04-26,9,2022-01-26,,101.55
id_1017,2021-04-27,6,2021-10-27,2021-10-24,124.59
id_2545,2021-04-27,3,2021-07-27,2021-07-23,130.43
id_3128,2021-04-27,7,2021-11-27,2021-11-04,835.74
id_170,2021-04-27,6,2021-10-27,2021-10-27,83.06
id_3290,2021-04-29,2,2021-06-28,2021-06-28,178.23
id_1261,2021-04-29,4,2021-08-28,2021-05-10,360.92
id_2548,2021-04-29,8,2021-12-28,2022-01-02,168.19
id_3377,2021-04-29,11,2022-03-28,2021-10-02,171.36
id_4154,2021-04-29,4,2021-08-28,2021-08-28,328.11
id_2690,2021-04-29,6,2021-10-28,2021-08-07,207.64
id_496,2021-04-29,7,2021-11-28,2021-11-27,125.37
id_3781,2021-04-29,12,2022-04-28,,343.99
id_774,2021-04-30,2,2021-06-28,2021-07-09,129.62
id_1898,2021-05-01,8,2022-01-01,2022-01-02,285.22
id_3924,2021-05-01,4,2021-09-01,2021-08-30,164.05
id_3629,2021-05-01,3,2021-08-01,2021-07-29,407.59
id_3131,2021-05-03,7,2021-12-03,2021-09-07,459.66
id_1269,2021-05-05,7,2021-12-05,2021-12-05,417.87
id_1271,2021-05-06,12,2022-05-06,,172.49
id_3221,2021-05-06,11,2022-04-06,,428.42
id_1903,2021-05-06,7,2021-12-06,2021-12-06,417.87
id_1711,2021-05-08,11,2022-04-08,,171.36
id_2837,2021-05-08,2,2021-07-08,2021-06-24,251.13
id_1275,2021-05-09,5,2021-10-09,,82.54
id_3296,2021-05-10,2,2021-07-10,2021-07-10,405.06
id_2939,2021-05-10,2,2021-07-10,2021-07-09,81.01
id_2938,2021-05-10,10,2022-03-10,2022-03-10,204.36
id_1507,2021-05-10,10,2022-03-10,2021-12-17,228.19
id_4209,2021-05-12,6,2021-11-12,2021-11-12,83.06
id_3631,2021-05-13,6,2021-11-13,2021-11-13,98.25
id_4003,2021-05-13,5,2021-10-13,2021-10-14,484.02
id_1034,2021-05-13,5,2021-10-13,2021-10-13,185.54
id_1511,2021-05-13,2,2021-07-13,,76.04
id_793,2021-05-14,9,2022-02-14,2022-02-14,177.64
id_1515,2021-05-16,12,2022-05-16,,310.36
id_3583,2021-05-16,4,2021-09-16,2021-09-17,287.09
id_4229,2021-05-16,7,2021-12-16,2021-12-13,234.01
id_1040,2021-05-17,7,2021-12-17,2021-12-15,352.47
id_3140,2021-05-17,6,2021-11-17,2021-09-23,581.38
id_524,2021-05-18,4,2021-09-18,2021-09-17,328.11
id_2100,2021-05-18,9,2022-02-18,2022-02-28,391.79
id_2425,2021-05-18,1,2021-06-18,2021-06-18,241.52
id_2847,2021-05-20,2,2021-07-20,2021-07-19,81.01
id_805,2021-05-20,7,2021-12-20,2021-12-20,459.66
id_807,2021-05-21,4,2021-09-21,2021-09-21,82.03
id_2107,2021-05-22,5,2021-10-22,2021-10-26,247.61
id_4044,2021-05-22,7,2021-12-22,,417.87
id_2108,2021-05-22,8,2022-01-22,2021-12-29,142.97
id_1523,2021-05-22,6,2021-11-22,2021-11-23,818.74
id_534,2021-05-22,5,2021-10-22,,412.7
id_1046,2021-05-23,9,2022-02-23,2022-02-26,338.49
id_3950,2021-05-23,10,2022-03-23,2022-03-21,894.14
id_4157,2021-05-24,12,2022-05-24,2021-10-01,248.46
id_2849,2021-05-25,2,2021-07-25,2021-07-22,81.01
id_204,2021-05-25,12,2022-05-25,,301.76
id_3951,2021-05-25,11,2022-04-25,,85.69
id_1048,2021-05-25,11,2022-04-25,,108.85
id_1736,2021-05-25,1,2021-06-25,2021-06-25,73.89
id_2268,2021-05-25,3,2021-08-25,2021-08-25,346.46
id_3637,2021-05-26,12,2022-05-26,,387.96
id_3637,2021-05-26,2,2021-07-26,2021-07-26,364.55
id_3900,2021-05-26,11,2022-04-26,,128.53
id_3636,2021-05-26,3,2021-08-26,2021-08-26,146.73
id_1297,2021-05-27,1,2021-06-27,2021-06-27,369.47
id_1299,2021-05-28,3,2021-08-28,2021-08-25,122.28
id_214,2021-05-28,11,2022-04-28,,453.55
id_1939,2021-05-29,3,2021-08-29,2021-08-27,346.46
id_3463,2021-05-29,6,2021-11-29,2021-11-30,1637.48
id_553,2021-05-29,4,2021-09-28,2021-10-13,82.03
id_554,2021-05-29,4,2021-09-28,2021-09-28,229.67
id_3054,2021-05-30,3,2021-08-28,2021-08-28,228.25
id_2720,2021-05-30,1,2021-06-30,2021-06-30,162.56
id_3534,2021-05-31,8,2022-01-31,2021-12-07,102.36
id_1305,2021-05-31,9,2022-02-28,,482.86
id_4132,2021-05-31,3,2021-08-31,2021-08-08,76.99
id_229,2021-06-01,9,2022-03-01,2022-02-26,253.86
id_228,2021-06-01,3,2021-09-01,2021-09-01,384.97
id_1745,2021-06-01,1,2021-07-01,2021-07-01,149.12
210602009307146904,2021-06-02,5,2021-11-02,2021-11-01,240.66
id_2726,2021-06-02,2,2021-08-02,2021-08-01,339.45
id_3589,2021-06-03,10,2022-04-03,,519.42
id_2120,2021-06-04,3,2021-09-04,2021-09-04,366.83
id_237,2021-06-04,10,2022-04-04,,425.76
id_2579,2021-06-05,6,2021-12-05,2021-12-05,83.06
id_1750,2021-06-05,11,2022-05-05,,342.73
id_4158,2021-06-07,4,2021-10-07,2021-10-07,270.69
id_2444,2021-06-07,9,2022-03-07,,846.22
id_2859,2021-06-08,10,2022-04-08,,425.76
id_2124,2021-06-09,4,2021-10-09,2021-10-09,467.55
id_568,2021-06-10,1,2021-07-10,2021-07-10,745.6
id_3469,2021-06-11,4,2021-10-11,2021-10-14,418.33
id_1316,2021-06-11,1,2021-07-11,2021-07-11,149.12
id_4243,2021-06-11,9,2022-03-11,2022-02-26,211.55
id_3687,2021-06-12,10,2022-04-12,,102.18
id_1757,2021-06-12,8,2022-02-12,2021-08-27,168.19
id_2284,2021-06-13,5,2021-11-13,2021-11-13,796.38
id_3643,2021-06-15,11,2022-05-15,2021-10-01,128.53
id_3643,2021-06-15,12,2022-06-15,2021-10-01,129.29
id_3404,2021-06-16,2,2021-08-16,2021-08-16,129.62
id_3740,2021-06-16,3,2021-09-16,2021-08-09,114.12
id_1324,2021-06-18,5,2021-11-18,2021-11-18,165.07
id_4167,2021-06-19,3,2021-09-19,2021-09-18,215.58
id_2292,2021-06-19,11,2022-05-19,2021-08-02,145.66
id_1084,2021-06-20,7,2022-01-20,,417.89
id_263,2021-06-20,1,2021-07-20,2021-07-20,149.12
id_839,2021-06-20,11,2022-05-20,2021-07-01,85.69
id_3405,2021-06-21,4,2021-10-21,2021-10-21,355.95
id_1552,2021-06-21,7,2022-01-21,2022-01-16,91.93
id_840,2021-06-21,6,2021-12-21,2021-12-21,148.12
id_3791,2021-06-22,6,2021-12-22,2021-12-22,279.77
id_845,2021-06-22,5,2021-11-22,2021-11-13,240.66
id_846,2021-06-22,6,2021-12-22,,238.63
id_2130,2021-06-22,10,2022-04-22,2021-07-16,468.33
id_2866,2021-06-23,1,2021-07-23,2021-07-24,149.12
id_1332,2021-06-23,1,2021-07-23,2021-07-20,74.56
id_1771,2021-06-23,1,2021-07-23,2021-07-23,402.54
id_852,2021-06-24,10,2022-04-24,,153.27
id_277,2021-06-24,5,2021-11-24,2021-11-25,360.99
id_3239,2021-06-25,11,2022-05-25,2021-08-02,218.02
id_4213,2021-06-25,1,2021-07-25,2021-07-22,223.68
id_2598,2021-06-25,5,2021-11-25,2021-11-25,160.44
id_288,2021-06-27,9,2022-03-27,2022-01-26,351.17
id_1339,2021-06-27,3,2021-09-27,2021-09-01,84.7
id_3159,2021-06-27,9,2022-03-27,2021-07-20,526.76
id_3160,2021-06-28,12,2022-06-28,,285.02
id_1564,2021-06-28,6,2021-12-28,2021-12-28,246.86
id_2300,2021-06-28,11,2022-05-28,2021-11-17,90.84
id_2605,2021-06-29,3,2021-09-29,2021-09-25,346.47
id_598,2021-06-29,2,2021-08-28,2021-08-10,162.02
id_4223,2021-06-29,10,2022-04-29,,399.98
id_598,2021-06-29,9,2022-03-28,2022-03-18,169.24
id_1346,2021-06-30,6,2021-12-30,2021-12-30,452.57
id_1346,2021-06-30,11,2022-05-30,,499.65
id_4028,2021-06-30,6,2021-12-30,2021-12-30,123.43
id_602,2021-06-30,2,2021-08-28,2021-08-05,405.07
id_2747,2021-07-01,1,2021-08-01,2021-08-01,104.65
id_3163,2021-07-02,11,2022-06-02,,85.69
id_3908,2021-07-02,2,2021-09-02,2021-09-02,263.97
id_301,2021-07-03,2,2021-09-03,2021-09-05,364.55
id_1108,2021-07-03,5,2021-12-03,,363.01
id_3744,2021-07-03,12,2022-07-03,2022-04-01,86.19
id_3600,2021-07-04,7,2022-02-04,,417.82
id_2144,2021-07-05,10,2022-05-05,,340.6
id_308,2021-07-06,8,2022-03-06,2021-07-29,267.93
id_608,2021-07-06,7,2022-02-06,2022-02-06,83.56
id_608,2021-07-06,4,2021-11-06,2021-11-06,78.58
id_3601,2021-07-06,5,2021-12-06,2021-11-23,161.34
id_2306,2021-07-06,5,2021-12-06,2021-12-06,193.6
id_4159,2021-07-06,2,2021-09-06,2021-09-07,748.48
id_1786,2021-07-08,5,2021-12-08,2021-12-07,652.05
id_3875,2021-07-09,10,2022-05-09,,340.6
id_616,2021-07-10,5,2021-12-10,2021-12-10,90.79
id_2612,2021-07-11,12,2022-07-11,,95.43
id_3650,2021-07-11,1,2021-08-11,2022-01-25,110.84
id_4071,2021-07-12,1,2021-08-12,2021-08-12,241.52
id_316,2021-07-12,9,2022-04-12,,84.62
id_3168,2021-07-12,3,2021-10-12,2021-10-12,218.69
id_1357,2021-07-13,2,2021-09-13,2021-09-15,264.17
id_3698,2021-07-15,6,2022-01-15,2022-01-15,114.62
id_2154,2021-07-15,10,2022-05-15,2022-03-16,445.28
id_1793,2021-07-16,3,2021-10-16,,77.55
id_4135,2021-07-17,8,2022-03-17,2022-03-17,387.85
id_1795,2021-07-19,5,2021-12-19,2021-12-21,123.81
id_3078,2021-07-21,5,2021-12-21,2021-12-27,82.54
id_2985,2021-07-23,1,2021-08-23,2021-08-23,217.37
id_3985,2021-07-23,4,2021-11-23,2021-09-02,392.91
id_4224,2021-07-24,6,2022-01-24,2022-01-26,409.21
id_4224,2021-07-24,1,2021-08-24,2021-08-24,357.03
id_4224,2021-07-24,10,2022-05-24,,456.39
id_3750,2021-07-25,9,2022-04-25,,338.49
id_628,2021-01-01,6,2021-07-01,2021-07-05,249.05
id_3651,2021-01-02,8,2021-09-02,,345.2
id_888,2021-01-06,12,2022-01-06,2021-12-22,147.28
id_1990,2021-01-07,1,2021-02-07,2021-02-07,80.14
id_2881,2021-01-07,9,2021-10-07,2021-04-11,169.58
id_890,2021-01-07,10,2021-11-07,2021-11-04,170.79
id_4072,2021-01-10,1,2021-02-10,2021-02-07,80.14
id_1140,2021-01-11,12,2022-01-11,2022-01-11,188.2
id_9,2021-01-14,12,2022-01-14,2022-01-14,86.6
id_8,2021-01-14,11,2021-12-14,2021-11-20,300.99
id_895,2021-01-14,10,2021-11-14,2021-03-11,213.48
id_636,2021-01-15,7,2021-08-15,2021-07-07,125.41
id_3335,2021-01-17,1,2021-02-17,2021-01-18,120.21
id_1380,2021-01-19,7,2021-08-19,2021-08-19,100.32
id_638,2021-01-21,10,2021-11-21,,853.93
id_14,2021-01-21,1,2021-02-21,2021-02-20,280.48
id_2777,2021-01-25,11,2021-12-25,2021-12-25,257.05
id_3837,2021-01-26,7,2021-08-26,2021-08-26,417.87
id_18,2021-01-27,8,2021-09-27,2021-09-26,311.15
id_1808,2021-01-27,12,2022-01-27,2022-01-27,258.68
id_4033,2021-01-28,6,2021-07-28,2021-07-27,370.4
id_1384,2021-01-28,10,2021-11-28,2021-08-07,544.97
id_649,2021-01-28,8,2021-09-28,2021-09-28,126.15
id_903,2021-01-30,5,2021-06-28,2021-06-23,165.08
id_3421,2021-01-30,2,2021-03-28,2021-03-26,121.52
id_1390,2021-02-01,12,2022-02-01,2022-02-01,683.32
id_2631,2021-02-01,4,2021-06-01,2021-05-31,232.48
id_2484,2021-02-02,8,2021-10-02,2021-10-01,252.29
id_3652,2021-02-03,12,2022-02-03,2022-02-03,189.63
id_1606,2021-02-03,11,2022-01-03,2022-01-04,635.25
id_3841,2021-02-05,1,2021-03-05,2021-03-05,370.33
id_658,2021-02-06,7,2021-09-06,2021-08-10,83.61
id_4113,2021-02-07,11,2022-01-07,2022-01-03,85.69
id_913,2021-02-07,9,2021-11-07,2021-11-05,253.86
id_2345,2021-02-09,8,2021-10-09,2021-10-09,119.89
id_3185,2021-02-09,6,2021-08-09,2021-08-02,99.67
id_917,2021-02-10,1,2021-03-10,2021-03-09,161.01
id_375,2021-02-12,4,2021-06-12,2021-06-10,369.12
id_3758,2021-02-12,9,2021-11-12,2021-10-02,319.75
id_48,2021-02-13,3,2021-05-13,2021-05-13,122.28
id_377,2021-02-13,5,2021-07-13,2021-07-13,123.81
id_4101,2021-02-13,10,2021-12-13,2021-08-04,851.5
id_378,2021-02-13,3,2021-05-13,2021-05-02,138.58
id_3965,2021-02-14,2,2021-04-14,2021-04-15,364.55
id_49,2021-02-14,9,2021-11-14,2021-11-14,156.8
id_2348,2021-02-15,12,2022-02-15,,448.31
id_1819,2021-02-18,9,2021-11-18,2021-11-18,143.86
id_1822,2021-02-19,1,2021-03-19,2021-03-18,161.01
id_3553,2021-02-20,11,2022-01-20,2022-01-19,299.89
id_3553,2021-02-20,4,2021-06-20,2021-06-20,287.09
id_57,2021-02-21,3,2021-05-21,2021-05-21,489.1
id_4201,2021-02-21,4,2021-06-21,2021-06-20,492.15
id_3657,2021-02-21,12,2022-02-21,2022-01-20,301.76
id_386,2021-02-21,2,2021-04-21,2021-04-21,81.01
id_4035,2021-02-22,1,2021-03-22,2021-03-22,241.52
id_3554,2021-02-22,3,2021-05-22,2021-05-22,116.38
id_1619,2021-02-24,10,2021-12-24,,182.55
id_2790,2021-02-25,9,2021-11-25,2021-05-23,182.93
id_68,2021-02-26,8,2021-10-26,2021-10-25,256.91
id_4074,2021-02-26,9,2021-11-26,2021-12-01,253.86
id_397,2021-02-26,11,2022-01-26,2022-01-21,971.02
id_1186,2021-02-27,1,2021-03-27,2021-03-27,189.73
id_3265,2021-02-27,9,2021-11-27,2021-11-09,95.82
id_3198,2021-02-28,5,2021-07-28,2021-07-19,80.71
id_2354,2021-03-01,9,2021-12-01,,304.64
id_1628,2021-03-02,11,2022-02-02,2022-02-02,539.8
id_74,2021-03-03,1,2021-04-03,2021-04-02,128.81
id_935,2021-03-04,1,2021-04-04,2021-04-04,310.35
id_2033,2021-03-05,4,2021-07-05,2021-07-04,295.3
id_2652,2021-03-05,3,2021-06-05,2021-05-18,407.59
id_942,2021-03-06,9,2021-12-06,,220.02
id_406,2021-03-06,7,2021-10-06,2021-10-05,208.93
id_3269,2021-03-09,9,2021-12-09,2021-11-24,113.5
id_3619,2021-03-09,2,2021-05-09,2021-05-01,324.04
id_946,2021-03-09,1,2021-04-09,2021-04-16,288.18
id_708,2021-03-15,8,2021-11-15,2021-11-13,277.52
id_1640,2021-03-16,6,2021-09-16,2021-09-19,163.75
id_1435,2021-03-17,1,2021-04-17,2021-04-17,241.52
id_427,2021-03-18,11,2022-02-18,2022-02-18,265.62
id_954,2021-03-18,8,2021-11-18,2021-11-19,85.3
id_956,2021-03-19,4,2021-07-19,2021-07-19,79.1
id_1441,2021-03-20,5,2021-08-20,2021-08-23,82.54
id_2206,2021-03-20,8,2021-11-20,2021-11-30,336.39
id_3271,2021-03-20,4,2021-07-20,2021-07-17,262.48
id_1443,2021-03-21,3,2021-06-21,2021-06-21,81.52
id_3665,2021-03-22,3,2021-06-22,2021-06-23,154.88
id_2050,2021-03-23,8,2021-11-23,2021-11-22,252.29
id_2807,2021-03-24,1,2021-04-24,2021-04-06,339.9
id_443,2021-03-24,11,2022-02-24,2022-02-24,385.58
id_1652,2021-03-25,2,2021-05-25,2021-05-25,243.03
id_449,2021-03-26,12,2022-03-26,2022-03-20,287.32
id_964,2021-03-26,10,2022-01-26,2022-01-26,410.75
id_449,2021-03-26,8,2021-11-26,2021-11-22,255.91
id_2922,2021-03-26,10,2022-01-26,,85.15
id_3115,2021-03-26,1,2021-04-26,2021-04-21,80.51
id_3919,2021-03-26,9,2021-12-26,2021-12-26,253.86
id_4017,2021-03-26,10,2022-01-26,2022-01-09,85.15
id_449,2021-03-26,9,2021-12-26,2021-12-21,261.92
id_4180,2021-03-27,4,2021-07-27,2021-07-27,196.87
id_3013,2021-03-27,7,2021-10-27,2021-10-29,292.51
id_3505,2021-03-28,8,2021-11-28,2021-11-04,84.1
id_1862,2021-03-28,8,2021-11-28,2021-11-26,172.86
id_4141,2021-03-29,9,2021-12-28,2021-12-28,338.49
id_3278,2021-03-29,8,2021-11-29,2021-11-29,145.01
id_119,2021-03-30,6,2021-09-30,2021-10-16,122.81
id_1660,2021-03-31,2,2021-05-28,2021-05-27,445.58
id_1865,2021-04-01,4,2021-08-01,2021-08-01,164.05
id_2811,2021-04-01,10,2022-02-01,2021-09-20,255.45
id_2222,2021-04-02,2,2021-06-02,2021-06-02,218.73
id_3774,2021-04-02,10,2022-02-02,2022-02-01,349.12
id_2064,2021-04-02,2,2021-06-02,2021-05-16,113.41
id_3362,2021-04-02,3,2021-07-02,2021-07-06,81.52
id_1458,2021-04-02,9,2022-01-02,2022-01-02,313.46
id_2387,2021-04-02,3,2021-07-02,2021-05-24,171.18
id_461,2021-04-03,2,2021-06-03,2021-06-02,324.04
id_3443,2021-04-03,8,2021-12-03,2021-12-03,171.21
id_3775,2021-04-03,9,2022-01-03,2022-01-01,423.11
id_462,2021-04-03,1,2021-05-03,2021-05-03,104.38
id_2067,2021-04-04,12,2022-04-04,,155.21
id_1238,2021-04-04,2,2021-06-04,2021-06-04,283.54
id_1668,2021-04-05,1,2021-05-05,2021-05-05,241.52
id_1462,2021-04-05,3,2021-07-05,2021-07-04,211.94
id_1667,2021-04-05,12,2022-04-05,2022-03-20,155.21
id_3209,2021-04-05,3,2021-07-05,2021-07-02,366.83
id_2068,2021-04-05,6,2021-10-05,2021-09-18,83.06
id_3209,2021-04-05,8,2021-12-05,2021-12-02,378.44
id_2070,2021-04-06,12,2022-04-06,,508.68
id_3670,2021-04-06,1,2021-05-06,2021-05-05,273.73
id_2070,2021-04-06,11,2022-03-06,2022-03-06,505.53
id_467,2021-04-07,8,2021-12-07,2021-12-06,378.44
id_466,2021-04-07,5,2021-09-07,2021-09-06,371.43
id_3121,2021-04-08,12,2022-04-08,,689.74
id_3366,2021-04-08,12,2022-04-08,,1724.36
id_3028,2021-04-08,7,2021-11-08,2021-11-08,133.72
id_1876,2021-04-08,1,2021-05-08,2021-05-05,74.56
id_3515,2021-04-09,4,2021-08-09,2021-08-09,369.12
id_2072,2021-04-09,5,2021-09-09,2021-09-09,115.55
id_1676,2021-04-09,4,2021-08-09,2021-08-06,82.03
id_3368,2021-04-10,12,2022-04-10,,129.29
id_3447,2021-04-10,11,2022-03-10,2021-10-14,514.09
id_146,2021-04-11,1,2021-05-11,2021-05-06,335.52
id_1880,2021-04-11,9,2022-01-11,2022-01-20,93.08
id_2820,2021-04-12,11,2022-03-12,2022-01-07,422.11
id_3572,2021-04-13,9,2022-01-13,2022-01-12,84.62
id_4182,2021-04-13,12,2022-04-13,,190.25
id_3217,2021-04-20,9,2022-01-20,2021-11-01,84.62
id_4079,2021-04-17,9,2022-01-17,2022-02-08,84.62
id_2538,2021-04-14,5,2021-09-14,2021-09-13,247.61
id_2233,2021-04-18,7,2021-11-18,2021-12-09,83.58
id_3819,2021-04-18,4,2021-08-18,2021-08-16,311.7
id_1474,2021-04-18,4,2021-08-18,2021-08-18,123.04
id_4172,2021-04-20,6,2021-10-20,,174.41
id_3778,2021-04-21,12,2022-04-21,,86.19
id_1256,2021-04-22,6,2021-10-22,2021-10-22,107.97
id_4094,2021-04-23,11,2022-03-23,2021-11-04,171.36
id_3289,2021-04-23,3,2021-07-23,2021-07-26,81.52
id_487,2021-04-23,1,2021-05-23,2021-05-22,104.65
id_1699,2021-04-27,2,2021-06-27,2021-06-24,81.01
id_4120,2021-04-27,1,2021-05-27,2021-05-27,362.28
id_1700,2021-04-28,3,2021-07-28,2021-07-28,489.1
id_1018,2021-04-28,3,2021-07-28,,81.52
id_1261,2021-04-29,8,2021-12-28,2021-05-10,370.03
id_499,2021-04-30,9,2022-01-28,2022-01-30,186.18
id_4190,2021-05-01,10,2022-03-01,2021-11-28,136.24
id_4095,2021-05-03,9,2022-02-03,2022-02-03,380.8
id_2243,2021-05-03,7,2021-12-03,2021-12-03,117.0
id_1709,2021-05-04,4,2021-09-04,2021-09-18,328.11
id_1500,2021-05-04,9,2022-02-04,2021-08-26,84.62
id_2556,2021-05-06,4,2021-09-06,2021-09-07,328.11
