,目标地址省市区,目标地址代码,目标地址,被比较地址省市区,被比较地址代码,被比较地址,相似度,adcode
8,广东省深圳市南山区,002583,高新区北区北环路9108号海能达大厦,广东省深圳市南山区,002869,粤海街道科技南路16号深圳湾科技生态园11栋A座18-20层01-08号,0.021404056,440305
12,北京市市辖区海淀区,300419,远大路39号1号楼7层703-7号,北京市市辖区海淀区,300579,北四环西路68号1501号,0.021403981,110108
2,广东省佛山市南海区,300004,小塘三环西路(狮南段)31号,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,0.021397313,440605
11,广东省深圳市南山区,002419,中心路（深圳湾段）3019号天虹大厦9-14楼、17-20楼,广东省深圳市南山区,002851,"高新技术产业园北区朗山路13号清华紫光科技园5层A,B,C501-503,D,E",0.021392537,440305
22,广东省深圳市南山区,002170,高新技术园学府路63号联合总部大厦30-31楼,广东省深圳市南山区,002583,高新区北区北环路9108号海能达大厦,0.021392312,440305
27,广东省深圳市南山区,002106,高新北二道29号,广东省深圳市南山区,002587,粤海街道学府路63号高新区联合总部大厦10楼,0.021384787,440305
9,北京市市辖区海淀区,002279,文慧园甲12号楼1层,北京市市辖区海淀区,002439,东北旺西路8号中关村软件园21号楼启明星辰大厦一层,0.021365095,110108
8,广东省深圳市福田区,300675,梅林梅坳三路29号建科大楼,广东省深圳市福田区,002769,深南大道1006号深圳国际创新中心A栋21楼,0.021354655,440304
16,北京市市辖区海淀区,002279,文慧园甲12号楼1层,北京市市辖区海淀区,002659,西杉创意园四区2号楼西段一层109,0.021342732,110108
24,北京市市辖区海淀区,300449,地锦路9号院13号楼四层101-413,北京市市辖区海淀区,002279,文慧园甲12号楼1层,0.021311117,110108
35,北京市市辖区海淀区,300370,地锦路9号院6号楼,北京市市辖区海淀区,002362,东北旺西路8号5号楼三层,0.021309232,110108
57,北京市市辖区海淀区,300271,中关村东路1号院清华科技园科技大厦C座25层,北京市市辖区海淀区,002573,西八里庄路69号人民政协报大厦10层,0.021290593,110108
46,北京市市辖区海淀区,300419,远大路39号1号楼7层703-7号,北京市市辖区海淀区,002819,阜成路67号银都大厦12层,0.021268044,110108
27,广东省深圳市南山区,300252,粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋B座26层,广东省深圳市南山区,002047,沙河街道华侨城东部工业区F1栋107号,0.021250617,440305
5,广东省深圳市南山区,002163,南海大道2061号新保辉大厦17层,广东省深圳市南山区,002218,侨城北路香年广场[南区]主楼（A座）栋―座8层802、803、804号房,0.021209111,440305
41,北京市市辖区海淀区,300072,人大北路33号1号楼大行基业大厦9层,北京市市辖区海淀区,300579,北四环西路68号1501号,0.021192955,110108
2,北京市市辖区海淀区,300661,西三环北路87号13层3-1301,北京市市辖区海淀区,300719,知春路1号学院国际大厦11层1112室,0.021182528,110108
11,北京市市辖区海淀区,300477,上地三街9号(嘉华大厦)D座1211、1212,北京市市辖区海淀区,300719,知春路1号学院国际大厦11层1112室,0.021167498,110108
40,北京市市辖区海淀区,300477,上地三街9号(嘉华大厦)D座1211、1212,北京市市辖区海淀区,002819,阜成路67号银都大厦12层,0.021132808,110108
36,广东省深圳市南山区,300227,高新区北区朗山路13号清华紫光科技园C座1层,广东省深圳市南山区,002191,科技中二路劲嘉科技大厦18-19层,0.021109989,440305
1,广东省深圳市南山区,002191,科技中二路劲嘉科技大厦18-19层,广东省深圳市南山区,002210,大新路198号马家龙创新大厦A栋601,0.021072235,440305
20,北京市市辖区海淀区,300369,北洼路4号益泰大厦5层,北京市市辖区海淀区,300661,西三环北路87号13层3-1301,0.021069175,110108
55,广东省深圳市南山区,300506,高新南九道10号深圳湾科技生态园10栋A座17-20层01-06号,广东省深圳市南山区,002766,南头街道安乐社区关口二路15号智恒产业园19栋2层,0.021030124,440305
34,广东省深圳市南山区,300227,高新区北区朗山路13号清华紫光科技园C座1层,广东省深圳市南山区,002163,南海大道2061号新保辉大厦17层,0.020971268,440305
3,广东省深圳市龙岗区,002429,南湾街道下李朗社区李朗路一号兆驰创新产业园,广东省深圳市龙岗区,002916,坪地街道盐龙大道1639号,0.020970263,440307
64,广东省深圳市南山区,300235,南头街道马家龙社区大新路198号创新大厦B栋901,广东省深圳市南山区,002835,粤海街道深圳湾科技生态园9栋B4座23楼,0.020946538,440305
55,广东省深圳市南山区,300572,粤海街道学府路63号高新区联合总部大厦35楼,广东省深圳市南山区,002886,南头关口二路智恒战略性新兴产业园10栋1至2楼,0.020909216,440305
27,广东省深圳市南山区,300167,茶光路1089号深圳集成电路设计应用产业园306-1、306-2、307-2室,广东省深圳市南山区,300769,桃源街道福光社区留仙大道3370号南山智园崇文园区1号楼1001,0.020904703,440305
8,广东省深圳市南山区,300506,高新南九道10号深圳湾科技生态园10栋A座17-20层01-06号,广东省深圳市南山区,300634,粤海街道高新区社区科苑南路3176号彩讯科技大厦三十一层,0.020903947,440305
45,广东省深圳市南山区,300634,粤海街道高新区社区科苑南路3176号彩讯科技大厦三十一层,广东省深圳市南山区,002672,高新区北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9楼、10楼、11楼、12楼,0.020885823,440305
9,广东省深圳市南山区,002170,高新技术园学府路63号联合总部大厦30-31楼,广东省深圳市南山区,002316,粤海街道高新区社区科技南一路28号达实大厦1902,0.020859875,440305
38,北京市市辖区海淀区,300332,西直门北大街32号枫蓝国际中心2号楼906室,北京市市辖区海淀区,002350,西北旺东路10号院东区4号楼107,0.02080979,110108
39,广东省深圳市南山区,300277,深南大道市高新技术园R2厂房B区3a层,广东省深圳市南山区,002289,粤海街道深圳市软件产业基地1栋A座13层1302,0.02079636,440305
9,广东省深圳市南山区,002766,南头街道安乐社区关口二路15号智恒产业园19栋2层,广东省深圳市南山区,002979,桃源街道学苑大道1001号南山智园A3栋9-11楼,0.020795256,440305
31,北京市市辖区海淀区,300661,西三环北路87号13层3-1301,北京市市辖区海淀区,002819,阜成路67号银都大厦12层,0.020780351,110108
3,北京市市辖区海淀区,002385,中关村大街27号1901A,北京市市辖区海淀区,002462,昆明湖南路11号1号楼,0.020754,110108
10,北京市市辖区海淀区,300419,远大路39号1号楼7层703-7号,北京市市辖区海淀区,300542,蓝靛厂东路2号院金源时代商务中心2号楼B座8层,0.020735146,110108
4,广东省深圳市南山区,300227,高新区北区朗山路13号清华紫光科技园C座1层,广东省深圳市南山区,300348,粤海街道沙河西路深圳湾科技生态园一区2栋A座5层,0.020731473,440305
11,广东省深圳市南山区,002227,高新技术产业园北区松坪山路3号奥特迅电力大厦,广东省深圳市南山区,002402,高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011,0.020714479,440305
13,广东省深圳市南山区,300760,高新技术产业园区科技南十二路迈瑞大厦1-4层,广东省深圳市南山区,002210,大新路198号马家龙创新大厦A栋601,0.020670347,440305
3,北京市市辖区石景山区,300212,阜石路165号院1号楼1001室,北京市市辖区石景山区,300431,实兴大街30号院3号楼2层D-1067房间,0.020643042,110107
31,广东省深圳市南山区,300531,粤海街道学府路63号高新区联合总部大厦36楼,广东省深圳市南山区,002227,高新技术产业园北区松坪山路3号奥特迅电力大厦,0.02063905,440305
0,广东省深圳市南山区,300638,南海大道1057号科技大厦二期A栋501A号,广东省深圳市南山区,300656,高新区中区科技园工业厂房25栋1段5层（1）号,0.020619683,440305
15,广东省深圳市南山区,002210,大新路198号马家龙创新大厦A栋601,广东省深圳市南山区,002419,中心路（深圳湾段）3019号天虹大厦9-14楼、17-20楼,0.020613613,440305
33,北京市市辖区海淀区,300287,塔院志新村2号金唐酒店3层3078,北京市市辖区海淀区,300773,北清路中关村壹号D1座6层606,0.020596495,110108
59,北京市市辖区海淀区,300191,北洼路30号1号楼A416室,北京市市辖区海淀区,002439,东北旺西路8号中关村软件园21号楼启明星辰大厦一层,0.020589177,110108
6,北京市市辖区海淀区,002642,北四环西路56号10层1002-1,北京市市辖区海淀区,002955,上地三街9号C座C1104室,0.020581365,110108
19,广东省深圳市福田区,300350,华富街道莲花一村社区皇岗路5001号深业上城（南区）T2栋4308,广东省深圳市福田区,002856,八卦四路科研楼7栋1-6层,0.020538699,440304
32,北京市市辖区海淀区,300182,知春路1号学院国际大厦709室,北京市市辖区海淀区,300541,车道沟一号滨河大厦D座六层,0.020535043,110108
3,广东省深圳市南山区,300235,南头街道马家龙社区大新路198号创新大厦B栋901,广东省深圳市南山区,300348,粤海街道沙河西路深圳湾科技生态园一区2栋A座5层,0.020534324,440305
39,广东省深圳市南山区,300531,粤海街道学府路63号高新区联合总部大厦36楼,广东省深圳市南山区,002351,科技园深南大道9998号万利达科技大厦22层9单元,0.020529108,440305
1,北京市市辖区海淀区,300419,远大路39号1号楼7层703-7号,北京市市辖区海淀区,300445,丰秀中路3号院5号楼,0.020512411,110108
8,广东省深圳市南山区,002672,高新区北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9楼、10楼、11楼、12楼,广东省深圳市南山区,002957,粤海街道高新区中区麻雀岭工业区M-7栋中钢大厦一层及M-6栋中钢大厦五层B区,0.020510726,440305
8,北京市市辖区海淀区,300045,东北旺西路8号院中关村软件园乙18号楼创通科技大厦,北京市市辖区海淀区,300182,知春路1号学院国际大厦709室,0.020510007,110108
19,广东省深圳市南山区,300252,粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋B座26层,广东省深圳市南山区,300693,西丽街道松白路1002号百旺信高科技工业园2区6栋,0.02050674,440305
8,北京市市辖区海淀区,300449,地锦路9号院13号楼四层101-413,北京市市辖区海淀区,300552,中关村软件园12号楼A区,0.020493142,110108
7,广东省深圳市南山区,300811,北环路南头第五工业区2栋3层301-306室,广东省深圳市南山区,002170,高新技术园学府路63号联合总部大厦30-31楼,0.020480253,440305
12,广东省深圳市南山区,002289,粤海街道深圳市软件产业基地1栋A座13层1302,广东省深圳市南山区,002421,高新技术产业园W1-A栋5楼,0.020479089,440305
40,广东省深圳市南山区,300277,深南大道市高新技术园R2厂房B区3a层,广东省深圳市南山区,002313,大新路198号马家龙创新大厦17层1701,0.020478075,440305
3,北京市市辖区海淀区,300608,中关村南大街6号14层,北京市市辖区海淀区,300719,知春路1号学院国际大厦11层1112室,0.02047456,110108
13,北京市市辖区海淀区,300667,上地七街1号汇众2号楼710室,北京市市辖区海淀区,002350,西北旺东路10号院东区4号楼107,0.020463116,110108
23,广东省深圳市南山区,300572,粤海街道学府路63号高新区联合总部大厦35楼,广东省深圳市南山区,002191,科技中二路劲嘉科技大厦18-19层,0.020445844,440305
38,广东省深圳市南山区,300811,北环路南头第五工业区2栋3层301-306室,广东省深圳市南山区,002851,"高新技术产业园北区朗山路13号清华紫光科技园5层A,B,C501-503,D,E",0.02043933,440305
75,北京市市辖区海淀区,300150,创业路8号3号楼6层3-9,北京市市辖区海淀区,002987,西三环北路25号7层,0.020426156,110108
25,北京市市辖区海淀区,300445,丰秀中路3号院5号楼,北京市市辖区海淀区,002279,文慧园甲12号楼1层,0.020392857,110108
26,北京市市辖区海淀区,300229,知春路6号(锦秋国际大厦)14层14B04,北京市市辖区海淀区,300513,保福寺A区世纪科贸大厦C座1501号,0.020389581,110108
28,北京市市辖区海淀区,300296,颐和园北正红旗西街9号,北京市市辖区海淀区,300661,西三环北路87号13层3-1301,0.020378312,110108
1,北京市市辖区海淀区,300352,中关村南大街34号中关村科技发展大厦C座1602室,北京市市辖区海淀区,300369,北洼路4号益泰大厦5层,0.020375678,110108
